k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Tremellodendropsidales;f__Tremellodendropsidales_fam_Incertae_sedis;g__Tremellodendropsidales_gen_Incertae_sedis	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	65.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Pyronemataceae_gen_Incertae_sedis	1.0	1.0	3.0	9.0	170.0	1.0	1.0	1.0	1.0	29.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Onygenales_gen_Incertae_sedis	1.0	2.0	9.0	32.5	335.0	1.0	1.0	1.0	4.25	93.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Dichotomopilus	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	5.5	239.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophoraceae_gen_Incertae_sedis	1.0	1.0	1.0	2.5	16.0	1.0	1.0	1.0	6.0	45.0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales_fam_Incertae_sedis;g__Sporidiobolales_gen_Incertae_sedis	1.0	1.0	1.5	3.75	17.0	1.0	1.0	1.0	6.0	83.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Lachnaceae;g__Lachnellula	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	4.0	122.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__Serendipita	1.0	1.0	1.5	9.0	39.0	1.0	1.0	6.5	22.25	294.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;__	1.0	1.0	1.0	1.0	19.0	1.0	1.0	1.0	10.0	118.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Septoriella	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	5.25	26.0
