k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18;f__;g__	1.0	1.0	7.0	11.0	33.0	1.0	1.0	1.0	7.75	10.0	1.0	3.0	6.0	10.5	14.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__	3.0	20.0	28.0	40.0	148.0	1.0	16.25	20.0	41.0	99.0	5.0	13.5	27.0	33.0	103.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];__	1.0	1.0	1.0	1.0	25.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	28.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;__;__;__	1.0	14.0	20.0	30.0	48.0	1.0	1.0	5.5	10.0	15.0	1.0	13.0	22.0	34.0	57.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__	1.0	9.0	18.0	34.0	61.0	1.0	1.0	1.0	1.0	1.0	1.0	12.5	23.0	36.5	61.0
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__;g__	1.0	7.0	9.0	12.0	33.0	1.0	8.25	15.0	29.25	34.0	1.0	7.5	11.0	15.0	20.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Micromonospora	1.0	9.0	18.0	30.0	53.0	1.0	2.5	12.5	27.75	33.0	6.0	13.5	20.0	28.0	83.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter	1.0	6.0	16.0	29.0	96.0	1.0	1.0	8.5	25.75	41.0	1.0	9.5	15.0	23.5	67.0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira	1.0	5.0	13.0	27.0	49.0	1.0	1.0	2.0	9.75	16.0	1.0	6.5	16.0	25.5	59.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Thermomonas	1.0	1.0	5.0	10.0	35.0	1.0	1.0	1.0	1.0	11.0	1.0	1.0	4.0	9.5	17.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__;g__	1.0	2.0	11.0	25.0	57.0	1.0	8.25	13.0	32.75	45.0	1.0	4.0	12.0	18.5	37.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;__	1.0	7.0	11.0	15.0	23.0	1.0	1.0	1.0	1.0	6.0	1.0	1.0	4.0	9.0	27.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Isosphaeraceae;__	1.0	5.0	8.0	12.0	25.0	1.0	1.0	3.5	9.0	19.0	1.0	5.0	9.0	12.0	46.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nakamurellaceae;g__Nakamurella	1.0	1.0	7.0	10.0	21.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	9.0	21.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;g__	1.0	5.0	8.0	12.0	35.0	1.0	6.0	31.0	56.0	107.0	1.0	6.0	10.0	14.0	141.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Aquamonas	1.0	1.0	3.0	6.0	17.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	10.0	12.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;__	1.0	1.0	1.0	1.0	69.0	1.0	1.0	1.0	1.0	151.0	1.0	1.0	1.0	12.5	56.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Actinomycetospora	1.0	1.0	4.0	7.0	25.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	10.0	16.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;__	1.0	1.0	3.0	9.0	18.0	1.0	1.0	1.0	1.0	6.0	1.0	1.0	6.0	8.5	20.0
k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40;f__;g__	1.0	1.0	5.0	10.0	17.0	1.0	1.0	1.0	13.0	19.0	1.0	1.0	4.0	10.0	17.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;__	1.0	1.0	3.0	8.0	58.0	1.0	1.0	27.5	56.25	72.0	1.0	1.0	4.0	7.5	208.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas	1.0	1.0	3.0	7.0	28.0	1.0	1.0	1.0	4.0	7.0	1.0	1.0	4.0	6.0	13.0
