# Constructed from biom file
OTU ID	Whitelands_2018_19_	Castle_Field_West__W_	Toposcope_Field_-_1980s	Bradenham_post-1986_b	Lardon_Chase_The_Holies_motorcycle	Stonehenge_2000_2017a	Stonehenge_2003_2017b	Stonehenge_2009	Stonehenge_2007_2016	Stonehenge_2005	Stonehenge_2002_2017	Stonehenge_2010	Stonehenge_2011	Stonehenge_-_Luxenborough_BankB	Watlington_natural_reversion	St_Catherines_A3	HARLEY_FARMS_Chittern	HARLEY_FARMS_New1	HARLEY_FARMS_new2b	WINDMILL_farm	DRUIDS	Stratton_Wood	WESTMEAD_FARM	RSPB_orig_green	RSPB_churchil	RSPB_junction	RSPB_Mainline	Baltic_farm_1	Baltic_farm_2	WestEndFarm	HorntonHouseFarm_1_parallel	TownsendFarm_1	TownsendFarm_2	TownsendFarm_3_big	ChurchFarm	StowellFarms_1_adj	MannorFmAltonBarnes	HommingtonFarm	ThropeManor_1	ThropeManor_2	ThropeManor_3	MannorFmBroadChalke	BigleyFm_1	BigleyFm_2	NorringtonMannorFm_1	NorringtonMannorFm_2	ManorFmBerwickStJohn_1	ManorFmBerwickStJohn_3	Jemma_1	Jemma_2	Jemma_7	Jemma_4	Jemma_5	Jemma_6	Jemma_9	HomeFarm_WoodlandTrust_Hampshire_good_1c	Crux_easton_70b1	Crux_easton_70b2	Martin_Down_arabel_reversion	Parsonage_down_reversion	TARGET_MartinDown	TARGET_St_Catherines	TARGET_ParsonageDown	TARGET_KNEPP_A_New_Barn_Field	Knepp_Pond_field	Knepp_Benton_field
PWY-6957	196.38910829425558	206.33080555681346	271.4311374165365	101.31948010816176	174.2386916229172	223.64296662870763	165.7166966631145	160.1242850154648	45.35933609398683	129.43243673287358	131.65757253189574	149.17487468047122	193.9484549606289	161.33324857924345	107.3850322829419	171.16144477504054	194.9745133830258	151.61423123746653	222.3145105350579	196.63748337558096	204.34811805704976	261.18597495212765	226.77208582743037	224.7305286621172	205.4886868271919	293.78012813002425	158.7328903279085	411.7958066267629	159.69689840087722	69.18453907220615	58.58724155908959	170.5199927652291	157.6596678489642	158.1833046880108	228.04273931404938	123.1407903400398	137.72692235090247	143.1882509806219	392.7068470173943	61.384156274951906	154.94387644226848	254.51364599360147	154.02240259074884	0.0	196.264999345886	244.14785634848798	229.39404965651053	271.7307888150544	0.0	0.0	230.91713502248646	154.3582453818904	200.62466211619	193.128719665442	31.227380658462085	157.99590607232952	250.036948983314	124.53225910352158	83.25195707093978	16.18289815101196	188.35192075886823	147.97956226528282	77.65720464495773	289.5482181572621	103.67797797921132	256.8744021889926
PWY-6969	12257.878006422838	12406.914928878286	12324.228232260108	12132.034374061785	11568.996393635096	12440.013401949847	12354.115667424934	12386.551905916129	12288.55695840747	12339.816540955142	12437.796419851582	12263.664141073332	12324.457745878031	12206.797581899582	11903.621951194424	12137.442134419352	12317.869982923654	12253.757152005253	12194.590609568539	12213.364430176543	12248.295261773728	12416.243520803084	12458.47205906793	12421.590609818084	12457.466783180205	12373.513037224859	12416.770280704362	12462.700993671253	12399.598584963695	12436.903350313632	12331.759403447735	12465.692196361544	12295.983781136676	12501.859809935777	12346.490885177063	12360.32471176243	12256.845058757142	12445.778097895602	12702.459720184104	12323.431875078177	12548.512148077953	12519.456820549825	12169.515657876827	11861.839959535802	12560.015913774629	12572.545682281145	12687.71436761126	12410.269139894703	12330.595779782272	12374.836152191046	12274.522573842256	12346.330421856856	12214.983446451335	12254.127299886935	12316.041508765942	12324.214021070306	12470.024072884848	12335.295315467607	12483.617606721635	12355.97638685497	12397.256007723448	12218.373842635956	12182.844850183088	11978.830640638937	11946.367901262733	11585.175066905807
PWY-6992	215.11475491441075	346.20392027755094	395.45771052768197	337.98725983578106	719.8501151205937	335.4396783078946	307.6635000520213	287.46388949128396	266.2893866508269	320.2736712205854	311.39374200296845	328.4117767471824	296.80924166388496	247.92812697872304	364.1461713189537	282.22249522736064	318.42477071404653	208.43337090384858	277.5297806079948	231.9504671042519	251.61260379173146	358.36519012945115	304.125136627978	372.0214678782518	335.84677672195505	330.6421318804383	259.39091038734625	214.36071475458056	350.9329218731994	204.30272611366155	231.78231421739366	203.83294208873318	321.3276686365211	216.58254941947342	345.07098537051667	85.70275204274692	258.49247783607916	347.8103272253132	160.34688748344715	988.769160281398	416.271419498903	300.4213284886619	781.050837702246	859.791751719554	309.3242744700794	268.35310733478275	337.7702019413219	250.91554352917848	240.01344335017993	222.87548714195378	187.7272447325626	333.30635723433073	400.6317338274708	234.75621397545726	208.16336805557302	88.17968307355238	412.8596328170788	245.03568753711133	276.5260083766595	234.54183558200182	303.18792728516246	236.90992016005103	185.5542205851834	49.29202036920447	4.992696779198917	22.335822649434483
PWY-7003	263.10641546200395	109.19321564224386	182.87561606806696	5.981970205552563	165.68006151999856	221.6400662945729	79.29129074591539	159.821353141374	53.01311042870674	47.25754462831912	142.86614944989824	109.9368196177732	29.675715545505007	41.35281755146034	103.42715313945705	111.68467105364377	194.45573609904324	112.84064268756356	332.978538839423	321.569486321158	198.08939518752348	88.6239628493658	52.64110694332317	199.7580885587631	84.03221187035865	217.24860292729554	73.43060572981246	10.93492896529396	98.99519676691749	93.43418822796022	179.195189497261	148.14394176963725	308.13947411878365	158.44025354339402	204.61394968979462	490.595988134238	41.352425962953404	55.897727865962516	381.6761690638633	180.75349843551297	164.8794692140316	135.9163421028033	234.3493816168503	287.59043119500603	103.96934724519504	35.53459427481103	262.98363933254893	445.0068983338241	44.125870775995274	101.21412244383046	134.69056068970343	44.385251642789484	120.90265581635713	90.04458895599402	47.15260425601448	160.87682462922947	141.08696281371607	94.83202540955405	2.9964637008698367	47.02078546399929	0.0	0.0	103.01921584638035	137.8150179912227	102.94952578713976	139.60339508183895
PWY-7007	2983.8338771181325	2320.8647747477653	2329.092636173254	1473.9679372878497	1427.1012458615114	2344.9440732668663	2371.8812277277207	2632.622514231831	2370.8470301425177	2165.3160613585765	2606.3014947269285	2201.6422915738453	2426.2013014987306	2008.5029220316605	1475.817406657696	1967.350731167078	2655.904333302428	2667.3463520779164	2253.983818507054	2138.638341882439	2319.7317072709816	2776.2341752003595	2475.8644115173497	2302.2112172162524	2402.2781133049834	2463.4016997406343	2776.438730839462	2393.921546854189	2373.1086630661302	2829.5902954909407	2969.36212046346	2454.822624559591	2371.8612984529855	2438.0747331549164	2617.3816608737043	1056.249565331886	2735.825442428901	2347.802488705705	3262.1764361648998	2483.854736224722	2776.450521067635	2686.175556832366	1864.196360427409	1846.7179520398975	2703.093972470566	2836.9908589639717	3212.987678505068	2291.42099041498	2334.4073536985743	2291.9007883536183	2201.4995278644155	2044.512527335648	2008.3027109663665	2014.968480134548	1995.4252079170628	1762.2497721138247	2163.462459937119	2077.6724300753363	2785.391974078362	2120.0142342713666	2406.79913377411	2206.6692565784756	1595.0810018958828	1711.7313087569692	961.4979315684214	1319.7495976908094
PWY-7013	69.89097131210464	111.73359554690005	163.42049245213826	77.85458091625496	9.997876318487666	29.980613901727992	43.95818010893909	29.981034696390775	81.85122689138103	35.97137104844257	3.9996699614143636	9.997801933067983	19.991289851108714	27.982038238391066	33.97255356328825	11.996920521218893	47.95123757923365	53.93668992523072	73.8822047417539	41.963162926367204	107.765931375992	41.963296078714514	85.84191825232891	67.9035022183638	39.96642520795387	87.83552862129063	85.84333349714544	51.944978270079375	105.76516823827274	0.0	93.81999886735366	83.85043476933761	97.79705737418784	45.956283701423466	61.91946334597533	87.8522860188259	41.961962034487755	33.97639416355904	0.0	11.997359481314113	3.9996881823447286	17.99338075220805	31.98027712944405	0.0	35.973490980183286	13.996007969396604	0.0	0.0	7.998561180191947	61.917159243037204	0.0	27.983578125392743	23.987480693969477	67.89600257654516	7.998618619966812	95.79668779801145	67.90642244760345	17.993155711368747	131.67018789295796	117.70745760404331	95.81882925482917	107.77198290810153	0.0	213.06665862319716	69.90188237659306	220.90842886758685
PWY-7014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6279825990502271	0.0	4.808572905894519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1403472329790916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.064516129032258	0.0	0.0	0.0	0.0	0.0	7.622516958229203	0.0	4.857142857142857	0.0	0.0	0.0	10.057723927380447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7024	0.0	0.0	0.0	11.398590209978009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.970421380981886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7046	169.1691452111537	174.90928583471245	95.30281001967445	75.28932749402779	73.65842799749481	153.41271250909404	137.31996380165498	139.3444585348246	106.10107009674549	119.65604546759599	129.19132144103276	115.37205507579006	146.42276788610764	99.37714483194509	103.37705933155038	109.53154172096762	179.73566461910085	176.20712677348624	185.21378315783437	165.78677228760495	118.57005979733108	195.7450133153576	165.67350978199383	160.5299097589448	211.00141123308543	190.45504682219493	217.38172253554512	82.82744499894028	156.21823355061957	217.3331344368176	220.67692259440273	91.75149274341561	136.62464037516682	74.40106013578722	258.2750056129427	15.86260360501202	165.1352134529763	126.01546772320947	204.2197101433113	131.21331884118933	126.19599604886012	242.19513466986677	78.95215247420447	93.1167944432848	153.699073991835	153.35268994253286	177.08419846897982	175.2387803243474	145.91281841907724	110.73084887982344	142.0341577554237	206.75393014544886	96.36513023954109	107.65399285534555	136.4593962979396	185.16781798557906	151.54938496414982	163.7612958326451	91.63204583569065	52.670870130198864	49.12778270166777	21.32236450694075	21.18654643319844	119.67732128656982	5.975600200163324	71.07147773142863
PWY-7084	42.165787500855636	31.708033035348112	23.20694597085767	1.9871675512335252	0.0	2.7083862306845057	15.330978157944694	5.873869401119413	11.432898385535724	22.16314085029654	3.9581729144468785	17.16648675284426	3.952096047405369	3.9652937208715437	0.0	9.693448240721507	32.891084078061716	15.372238559735232	51.00877793362089	17.22952383129491	20.55062393200144	27.81534959154045	24.583542857370443	13.496196637341866	8.288013777580717	19.0258412083191	40.98841179350699	9.800777117750911	3.958453010858482	0.0	12.003613062285687	11.598660220840337	19.150940458950096	9.74907109735129	64.62050415254673	56.66497045121087	15.377804671195626	3.959993511995674	0.0	0.0	0.0	0.0	0.0	0.0	9.569354353122325	0.0	0.0	0.0	0.0	13.463416033697877	5.904904091316229	1.1949109332243169	5.930955658139796	0.0	0.0	35.785495640607635	3.971456139522185	5.918341179182952	1.4833708711516975	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7090	302.4309101623	348.13123035237703	299.80423389919906	148.3608215818357	139.97692161840752	151.13655010919047	157.28564736813658	135.26260160705198	123.3751160661851	101.30879917078063	128.02407930864354	160.3378766834945	146.78214927478928	212.16606388355495	178.90622130697275	103.12568578440289	167.83861489206095	130.4183022084885	216.98378776147425	145.54855655789308	138.8615594702799	186.52614352621123	195.11721137462183	172.10474801316983	137.4831251942618	189.70818190728843	179.43309568925238	142.16053796925328	205.61951876860275	122.86241351199453	140.64859234173795	148.74524396159364	209.92378898390805	187.9744487051061	307.243195392932	80.3609294111881	143.19192879694583	179.15626276833765	166.15904955190769	56.88898730579069	50.256236058058505	136.61399577003442	67.75883222434965	84.16571918363974	103.08507151070904	205.74196615249394	181.77545077871878	91.10814462771599	90.93165335817808	144.30964734397102	127.70938869936235	141.47521909499045	251.06692041244582	207.50690188753128	148.64110635111692	258.14922559858803	273.80072924108384	116.47744999265313	159.29893193919585	112.43327615690548	100.99970623475873	97.09843873557678	134.70353401401783	102.7145835009156	32.447707883815376	75.8967192668038
PWY-7094	13923.833708379552	14396.198855957588	14576.437140713928	12706.118294265889	13867.061843905294	13983.855463218473	14159.844164623208	14545.349374092531	14207.055235505346	14114.857499141403	15366.562410462671	13741.83378915747	13881.087424137375	13915.187746099333	12085.174248391198	13850.13165778748	14216.139022399186	14206.486417420214	13881.785466975582	13269.22472478904	14275.964058556192	14356.937384980993	14378.63817722469	14572.323538185614	14460.128512377256	13743.61536871167	13988.834044389621	15446.703842161134	14188.741166223263	14303.359941422532	15222.031513548955	14131.769213029052	13976.958570000843	14390.940485500032	14261.874339523343	13364.827103428272	14122.756962124371	15284.717728487727	14745.402092121423	14971.780743706327	15384.503360450597	13806.73277384949	13446.279593568033	13443.395956544642	14493.549448340409	14768.526458753217	14117.543402251535	13914.994776000485	13779.233725080248	13889.21563949364	14335.535736958513	13990.185515708132	14418.486946132463	14377.774490164184	13494.578062456456	14087.209606421624	14832.745141175948	14190.449073739788	13823.996269586654	13888.618763482682	13888.296554572633	13921.332804697691	13030.580132868328	13113.946785050957	12040.577746200746	12053.824630138204
PWY-7097	151.51488637895145	105.20068196948627	166.2704956530451	133.95364336061724	1723.413953702363	133.253548626472	110.00432668357547	118.78873042911198	95.15864606822065	66.92626176237155	135.87873621429603	123.3137536818201	142.58711713597953	133.84395392400637	51.53079448954085	88.5904554495624	131.14999335186607	168.61983142317263	116.12219828059763	104.01157798333053	80.98942507946991	125.0826135870523	135.6739123234632	136.44713909515107	133.2818859418873	178.81317580652205	170.49603976153037	57.27680827646528	63.613724718312696	91.90543585329986	101.4088815804254	74.56232038067374	88.77675003934226	94.36101824847447	123.33120499916366	34.177757645306905	122.67612157149667	114.12179024393225	60.59493053955184	970.1909303313294	266.9192691317471	167.6249345174858	634.8757008105612	1282.4190101022928	196.56244690553075	167.22575124226094	235.03353819760923	90.27836672479484	91.12296844216051	111.4107984475539	103.99809656254408	57.40915305482263	265.6088324999795	89.76748274199646	63.67522223575524	46.59669849913109	156.1168433748697	73.2955392726229	48.74074462251382	42.607171512777654	75.10761643177045	49.48765427496558	24.207540392818217	54.000186404418066	7.145667673762188	12.392242958742465
PWY-7098	167.98223769132778	117.2521736433806	184.77607333940293	148.52290322117472	1846.98125909074	148.06423872103704	122.37409179919216	131.97391456170308	105.86550301399552	74.76066683208035	150.88763175750765	137.03408878316432	157.9440006274345	148.44326710392912	57.68959566074221	98.80431261780389	145.72813526429906	186.6977765033701	129.5582405435289	116.23511405552046	90.65666935786972	139.39238063497615	151.08533132460877	151.65544649962783	148.18228492623598	198.16260591477902	188.7115490613658	63.903783473688854	71.15110610113355	102.48515250610761	112.7131584441786	83.2038498039703	99.08111672744933	105.15468177840293	137.3292499803005	38.397546586232004	135.8160391740099	127.04357075775802	67.9601954391989	1050.8339360289444	293.6153890520109	186.09132098346882	692.6575649349522	1383.5242107094487	217.3267760335786	185.67713826699932	261.17206355840426	100.94261702900253	101.03226487011406	123.7595566039827	115.7419175727551	64.27717276705994	292.62103265369194	99.88472527914719	71.13511637561463	52.31359713361824	173.72842235117957	81.87842692904174	54.57195036773898	47.669702909366755	83.93360834465639	55.30645893409574	27.16055810746199	60.58688586658879	8.036042393920122	13.930118933504623
PWY-7111	17879.576304418562	19767.315718467707	19601.818321764753	19536.365524788976	20342.881556515265	19045.897835847467	19089.789213334963	18678.30503812981	18556.361437495143	18839.16347541327	19589.338138625422	18953.651739664016	18919.036683095866	18897.709165505163	19793.030980291416	20925.768964977386	19114.491146105764	18238.301958560787	17758.951706215445	18321.068754810647	19182.818098995056	19471.662195223158	19559.779025636228	19469.86855256814	19216.092833721108	18516.268107497257	18778.62921551471	21076.453023198952	19894.949552006692	20062.244962370172	18764.896895937163	19685.439888985115	19281.74248098185	19698.071569487285	19595.127387487693	18697.47673740304	19130.942096372415	19548.921783784775	19238.430677474975	21191.891789277106	19941.41510646663	19122.946821903857	21910.916529979077	19916.9506061279	19844.38513033482	20107.00301005456	19242.214793277708	19335.603646753207	19000.435593301172	19356.917831231687	19299.78663289129	19087.349911273497	18668.70630854351	18140.802626924553	19696.45145498751	19684.53374311048	19857.774539850638	19481.002411342168	20227.98845070789	20592.730697049734	21910.228015102763	23190.098237830953	20257.77496695387	18403.99730166401	18759.307746175014	17184.722673554934
PWY-7159	183.21403415332594	95.19523213112507	138.0357873295665	131.24162306339534	142.4056018650245	82.32325493984023	57.70398473017235	84.44521745121806	115.06503607344868	104.57645254236047	76.54821758759962	94.22355942756106	101.54041090209958	96.39586153288192	145.9430650455747	74.81542275571466	110.56394769414605	153.24014377975686	95.33993554660634	47.671092148435456	50.80146998473348	71.5743708729869	79.73444903925191	118.43498045588699	100.81967579686469	121.12058881533072	104.28231749897824	128.70193250306065	137.99731071447798	183.42738971840038	68.69752817299927	101.46030816637177	58.740674610328995	79.94852893283256	95.42519978489763	119.06315201174219	76.67490319614353	101.60390974417136	113.33785397627648	49.457238553603396	132.98364149664943	58.722383750450284	82.89395827713076	63.18262976441932	142.0881926163761	106.38555085792419	69.09887798428788	55.26005144238927	135.88891322016397	120.55027530570221	139.0079975173224	0.0	136.86640688568195	118.65264263091522	162.63461905429418	231.27841318571373	157.47178506994794	193.23965233911582	47.66846610602548	147.37083320664433	136.66614631460192	103.43219949606436	127.91750163044769	118.01111522480765	54.42704032839924	75.0631544049553
PWY-7184	7349.892195671848	7885.861680431604	8027.933256339798	6982.097761803209	7859.556713038016	7303.088316803968	7303.385177746494	7417.716286349727	7082.946698068479	7096.189442043706	7491.111689988274	7346.055372517612	7177.763682029864	7058.6662374579755	7165.350947746425	7042.834000261882	7422.702706195149	7452.344187265247	7727.655671518892	7898.9056912778915	7801.744214518746	7527.573118836834	7602.968240163766	7859.064494916445	7611.533062579405	7666.238197168423	7450.375840862853	7412.125587940548	7756.088758378813	8009.641660118002	7448.400008486576	7310.310345460223	7624.565703912111	7372.047770223859	7725.377333186319	8090.456024474239	7050.9087946448035	7636.496758444811	8683.703442559894	7899.526748362086	7485.367090079187	7793.54681760604	7775.5880809572955	7759.615575474726	7387.189472472569	7743.621736030465	8235.266113331067	8091.046922312012	6878.704204904194	7406.163574745769	7391.209332149276	7648.076052321157	7657.612281892024	7460.077143090006	7318.871953977721	7719.755676167423	8135.319848982431	7640.595937045997	8115.734646413781	7673.8832362904395	7859.544253152483	7290.06304549495	7863.400481712864	7615.551096842912	7930.304694884757	7404.091894828479
PWY-7187	2708.2131143656784	3203.958507079212	3180.3633865774677	2279.5670320599597	3060.9639289716006	3066.8044765082914	2754.1893339290104	2925.6632005393217	2578.5186852487436	2718.615944118632	3229.3373562338725	3022.0285962942726	2685.995556279895	2614.7261354564184	2830.305519023571	2659.0248895860677	3266.8084837683737	3352.0366540402097	3839.689569688948	3934.8031433114784	4196.081141634419	2870.9194914190994	2762.4706716953224	3528.4312816737497	3323.6641110772844	3467.3517766916025	3319.0050019573564	2749.5548755680534	3383.4248457049594	3674.2034159582836	3148.019075452144	3141.386201835781	3313.0862216095684	3036.7245227660324	3428.511144993338	4833.107441880782	2343.9667077397344	3225.9167459842256	4613.13982159039	3625.3380650477548	3404.4007944028835	3437.9609894089313	3726.2140011933207	4025.878477924675	3034.7548088317935	2668.438420376427	3949.5887399350263	4331.125565469545	2270.641752951703	3356.592980569688	3412.8216655955694	3325.268456446646	3548.791724223561	3024.165104407649	3518.346537523568	3489.3240810194993	3846.9427275636026	3256.3999853313862	3184.302121412591	2881.9465682478135	2607.5960274572226	1982.7618542055877	3500.1448143174007	4012.3252654333264	4413.212849430589	3791.337481382894
PWY-7196	6736.268429231124	6436.994425651694	6173.530873245784	5486.524894948785	5056.676426412323	6671.515796997921	6325.770400047205	6674.108178735426	6759.818658330714	6505.9693076734975	6342.139735861325	6771.450995025122	6356.770747584365	6430.318882696268	5786.392200641642	5855.21339590019	6771.081399636378	7102.030851558468	7333.522977174405	7378.873668424978	7170.010581865151	6273.923067635057	6248.372082805727	6917.484407814748	6800.729790989449	7186.921598611167	6929.692371514973	5283.392370499395	6414.805235143554	7022.589005290681	6503.470866454205	6260.948967945922	6492.319026718407	6396.923018652768	6694.882231570035	8263.491046073417	6047.011739832553	6579.265930770675	8269.216059774606	6483.603823112439	6505.225657751236	7339.163660703632	6614.361409904663	6751.049902404889	6547.839056128242	6484.832999839111	7986.66505279694	7698.492051239983	6396.8103009677325	6611.089005582374	6608.464412560571	6650.450801196573	6535.154765518844	6247.240961374478	6885.4028725246335	5900.645901401697	6809.543768959262	6370.755354294356	6045.432575365154	5505.326538520198	5154.507769163847	4741.44223643949	6380.749729090929	6485.22632695015	7239.191286589217	6267.850462559226
PWY-7197	8948.785446719303	9083.76573452654	9009.446446106116	8930.385585583228	8061.254982228615	9117.988704523992	9000.661837929601	9077.986137694672	9078.20618031362	9068.02776851809	9170.157518316057	8960.941295607954	9014.25218659046	8974.603291499745	8719.622336023467	8814.599225444863	9023.78915926353	9018.984709169987	9006.648084375649	8922.871738711205	8952.55891712489	8946.821499548536	9083.051389710688	9147.913195875342	9173.276569719901	9045.364791789581	9080.045740183312	9077.911886726788	9041.949578511607	9131.644191964704	9090.308572677057	8989.024896705494	8993.729146458176	8992.219183130102	8993.333117032797	8786.556201742185	9013.287431643192	9162.003534357471	9161.947396067038	8532.2678148961	9043.833469731617	9122.684338170067	8644.680698366496	8325.52780115958	9079.3462705463	9052.617066267434	9010.047227835787	9048.06048750928	9081.797330613388	9058.189820979405	9068.974151375623	9038.49435260238	9062.227251059545	9201.412616642529	8983.716923696138	8770.705236181515	9154.935599753993	9128.136623618857	9026.17100906241	9133.532886337864	9021.684632339056	8852.508877651628	9035.913390230093	8832.667935994446	8749.563321896594	8670.66645729486
PWY-7198	13.981574202622467	13.98272361557303	31.414132261470765	17.469665291432595	0.0	45.30480514185344	31.40621334940459	38.36220936683241	27.92375603197515	17.470191951966186	13.981900414156195	66.08575611830886	31.404638589090776	31.403108067567537	48.76862454692942	90.19386402434252	31.407621066232537	59.17282584442041	34.89107396790681	79.9350768551076	38.369003619010066	73.00509709755306	41.83941633942415	20.96115644846033	24.445456865685678	55.71779376963169	34.88655537822542	45.30698555335446	27.929838139852514	27.93219254979354	52.2446469045763	27.92585164668262	20.95993876542652	17.471217749087817	13.982388931732133	27.93402789568583	34.88025215650052	38.36599060546192	216.71685871115517	83.38195012624332	27.927508341189814	86.82318265345226	148.5023448974788	79.92341441416552	34.88537015269147	59.183425158623336	363.13031954253086	93.74199396522557	62.60407238396549	41.83556783208173	27.92683394047158	48.78329929460917	52.251900679816586	114.27584007862639	55.70491612637131	0.0	48.79532578067177	27.92912935040927	41.85020397785105	10.49008480653899	34.8927744143606	55.70423060254276	31.41334507758433	38.3672437856907	41.850011519611584	48.781330937153314
PWY-7199	4570.599524570971	4497.317991525326	4484.167158151406	3798.2017194586033	3670.672227722986	4460.778648106741	4180.309035266629	4359.292193899757	4399.480006086272	4278.465023097765	4226.444267148167	4573.295827493148	4270.9710098441565	4260.351326138573	4012.4123305965286	3928.909043215321	4647.49524823827	4832.7773675112285	4857.167251703308	4927.870303732857	4719.641608936266	4337.140931982728	4295.6014021605815	4709.0021497176995	4634.558850373745	4898.869696548605	4760.013787192743	3511.079958863724	4427.183006488328	4896.160390834491	4445.739905050086	4169.999303451315	4504.6406230062175	4197.423241656483	4728.762095900975	5712.189792477343	4120.601368079969	4409.571835163803	5767.127528207283	4301.208236787256	4209.721506212992	5067.894875727796	4480.334939861165	4518.177212787921	4417.3464646285	4553.78675892211	5557.335657068986	5176.9859545578265	4185.127972292911	4380.628549952608	4333.027022488357	4401.623666705091	4326.2662859272	4158.748441906332	4435.738267436852	4012.665398103896	4830.518726340348	4273.758130098254	4117.572956913647	3617.1806274289665	3516.833549040025	3173.9300770262153	3959.5816605912614	4055.8588064707974	4684.198552668412	3756.7274805040183
PWY-7200	6083.267820186452	6013.593635821676	5972.978550414105	5282.563196859329	5084.106318559881	5981.895743078729	5693.54265075614	5898.935363060967	5954.102439742634	5831.0589645999735	5771.087938105219	6046.232624107868	5785.043490351374	5800.329195264395	5409.2583405618625	5359.170390848367	6125.08764837146	6309.888695221048	6314.133090722999	6343.855790870804	6141.443326155185	5835.720416868542	5821.492135890132	6202.9809901336885	6150.340225340818	6342.9647913956405	6253.112607992406	4944.229966050531	5892.804878974524	6267.771359209466	5981.881405814178	5635.828459407428	5999.479111564919	5671.869700622329	6167.114350286559	6726.485349836553	5661.355265713718	5941.69966556971	7032.875221234511	5618.959402330775	5687.610684855882	6536.517998301653	5765.282416594388	5755.400404751138	5899.960306339967	6040.9087777894265	6826.144411438834	6523.964167637745	5744.010133842337	5849.241833275974	5820.48208070685	5897.71510537262	5850.317293484031	5744.970500854719	5885.210440507942	5402.434257718761	6299.5948515524115	5798.283422820315	5532.602869694454	5059.461332555772	4905.312177525114	4459.367915708848	5364.283913712581	5458.534940452661	5908.447573972242	5154.641889543566
PWY-7208	11066.183036631364	11203.052016284588	11071.72029079055	10855.008214070842	9925.560983923462	11284.803489552587	11196.112723112741	11264.002820535708	11243.57582509569	11230.064505438128	11271.602681044857	11101.851900375155	11135.59195980594	11082.178137927931	10657.841736779217	10840.676286860558	11191.300537838642	11213.190605724369	11167.402396940177	11141.713373836428	11190.945332564132	11067.035686296198	11157.51162054833	11295.152552424946	11325.797541141317	11264.81368131694	11299.81784928018	11311.73037898402	11290.541936624879	11381.704062525125	11241.923121254116	11271.462520708463	11074.257657650898	11234.866601123953	11189.602319681215	11166.22371150264	11030.648269795885	11301.168926770652	11544.075697390786	10767.573808200535	11292.413431846982	11424.885234461413	10782.415829449747	10448.195795545651	11310.130085397801	11204.229492842416	11329.966529811167	11455.534312585482	11240.804080361706	11224.02210130599	11232.191596342638	11209.268186915338	11111.080703023537	11249.690210912464	11316.028721388828	10845.871320815182	11320.33367684975	11216.706465734742	11301.119137992418	11149.39902481824	11067.800421965569	10806.34537405666	11149.85559815176	10907.197291681105	10907.538341256615	10672.488915201271
PWY-7209	12.468118767025578	2.4987682559678	0.0	4.994393702979584	0.0	0.0	0.0	14.953394421139928	0.0	0.0	0.0	4.995359105966273	0.0	9.98002532996191	7.488674107547244	2.4987584264603533	4.995175259765259	0.0	12.470258781939851	0.0	0.0	7.487529838751789	4.994612851294888	19.925864328420374	12.469995475639596	9.982246206886243	7.489298268039114	7.4853735829172985	0.0	0.0	4.994765709641898	0.0	4.995111941180425	7.488633820008657	22.404742389049307	0.0	14.9489467384014	4.9950669682022095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.979975938587607	9.978782661361619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7210	19.968837642543285	19.96952159262648	44.84470591172487	24.950955761671782	0.0	64.67846746127171	44.843657755072584	54.76943076895914	39.87721575829279	24.951867400636345	19.96982696874452	94.30255775379429	44.84377633656038	44.84286981055146	69.60991733769524	128.68657099006757	44.84437710885803	84.44509488375478	49.806692969880366	113.9742679542922	54.766206688518125	104.14719381401304	59.7246991557747	29.932119235733047	34.90724221628353	79.5098351096553	49.80869523210306	64.68286093806623	39.87774395624825	39.87991663809928	74.57330983136619	39.8771927040444	29.930630214130236	24.952012448480684	19.96920889216017	39.875640308102206	49.80707343554856	54.77229902136156	307.77390334104285	118.85495126194768	39.87897748248711	123.81394567596858	211.3998283866195	113.91919443612919	49.810137802930605	84.44823191285457	514.0935950278816	133.62281638201293	89.38297786454338	59.7263183538201	39.87846798193252	69.62398038077791	74.57072679229735	162.96317437143406	79.51000290266349	0.0	69.63063760747988	39.87892603107999	59.72690888674435	14.983074171189113	49.81093529263073	79.51071408802017	44.84698491336249	54.762172187573206	59.71727472180201	69.60691810297924
